"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x287457319","x1196815373192093698",2019-11-19 15:39:55,"jeanluc2001","It was a Trump-appointed Inspector General who thought the Whistle Blower complaint was urgent and credible, a conclusion with which the Trump-appointed Director of National Intelligence agreed.
Now witnesses have confirmed the thrust of the Whistle Blower complaint.","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x244655353","davidaxelrod","en",,,,,,,,,,,,,,,,"x1196797213671874560","It was a Trump-appointed Inspector General who thought the Whistle Blower complaint was urgent and credible, a conclusion with which the Trump-appointed Director of National Intelligence agreed.
Now witnesses have confirmed the thrust of the Whistle Blower complaint.",2019-11-19 14:27:45,"Twitter for iPhone",1246,308,"x244655353","davidaxelrod","David Axelrod",1170074,729,12419,,"Director, @UChiPolitics. Senior Political Commentator @CNN. Author, Believer: My Forty Years in Politics. Host of The Axe Files podcast and TV program.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jeanluc2001/status/1196815373192093698","Jon Oliver","Amherst, New York","Native Buffalonian; foodie; bookworm; writer; reviewer of independent books; photographer; newshound; journalism, political science and history buff.",,FALSE,525,2147,17,3135,500,2011-04-25 01:29:44,FALSE,,,,"https://pbs.twimg.com/profile_banners/287457319/1427300898","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/580625687394025475/bO2RV8QX_normal.jpg"
"x15554922","x1196815373204627456",2019-11-19 15:39:55,"CAPAction","We know why the aid was released: Because Trump got caught demanding a bribe from Ukraine to investigate his political rival. https://t.co/JziKjsXLjw","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x841334560994525186","StandUpAmerica","en",,,,,,,,,,,,,,,,"x1196815033617002496","We know why the aid was released: Because Trump got caught demanding a bribe from Ukraine to investigate his political rival. https://t.co/JziKjsXLjw",2019-11-19 15:38:34,"SnapStream TV Search",4,1,"x841334560994525186","StandUpAmerica","Stand Up America",19847,2657,13032,,"We're a grassroots community of over two million progressives who are resisting Trump’s corrupt agenda and strengthening our democracy nationwide. Join us!",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CAPAction/status/1196815373204627456","CAP Action",,"Holding our leaders accountable and fighting alongside @Amprog to improve the lives of all Americans through bold, progressive policies.","http://trumpsbrokenpromises.org",FALSE,68153,6436,2367,53599,929,2008-07-23 03:36:34,TRUE,,,,"https://pbs.twimg.com/profile_banners/15554922/1556325328","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1121935778823540736/JKwZ5tBm_normal.png"
"x1132086296","x1196815373238259714",2019-11-19 15:39:55,"kloweryrehabrn","WHY IS THIS NOT SMEARED ALL OVER THE FRONT PAGE OF EVERY NEWS PUBLICATION? THIS IS ABSOLUTELY IMPORTANT. OUR ALLIES ARE DYING BECAUSE OF THIS. TWITTER DO YOUR GODDAMN THING!! RT THE FUCK OUT OF THIS. https://t.co/vwGMgLq3S5","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x19131859","judales","en",,,,,,,,,,,,,,,,"x1196499103959506944","WHY IS THIS NOT SMEARED ALL OVER THE FRONT PAGE OF EVERY NEWS PUBLICATION? THIS IS ABSOLUTELY IMPORTANT. OUR ALLIES ARE DYING BECAUSE OF THIS. TWITTER DO YOUR GODDAMN THING!! RT THE FUCK OUT OF THIS. https://t.co/vwGMgLq3S5",2019-11-18 18:43:10,"Twitter Web Client",6725,6898,"x19131859","judales","Judales",3340,4353,65266,"Illinois","Democrat 4 Life, city girl @💜 living in the middle of nowhere. Dirty, clean freak. Caged, free spirit. addictive AF",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kloweryrehabrn/status/1196815373238259714","Kathryn Lowery","Florida, USA","“When given the choice between being right or being kind, always choose kindness.” #TheResistance",,FALSE,2943,3977,59,59564,48066,2013-01-29 20:43:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/1132086296/1522319724","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/978071135727255554/ZVNBBPe1_normal.jpg"
"x21567649","x1196815373225598978",2019-11-19 15:39:55,"Phillygirl1441","BREAKING: Pence Adviser Jennifer Williams just testified that the Trump Ukraine call was “unusual,” because it involved discussion of a “domestic political matter.” Williams then said she provided an update on the call in VP Pence’s briefing book. Pence knew about everything.","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x14247236","funder","en",,,,,,,,,,,,,,,,"x1196800016184205313","BREAKING: Pence Adviser Jennifer Williams just testified that the Trump Ukraine call was “unusual,” because it involved discussion of a “domestic political matter.” Williams then said she provided an update on the call in VP Pence’s briefing book. Pence knew about everything.",2019-11-19 14:38:53,"Twitter for iPhone",7097,2346,"x14247236","funder","Scott Dworkin",542573,80574,220960,,"Co-Founder @TheDemCoalition. #DworkinReport podcast host. My books: @mtc2020series. Investigator who helped expose #TrumpRussia. Obama alum. #TheResistance",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Phillygirl1441/status/1196815373225598978","Phillygirl1441","Atlanta","PhillyGirl living life in Georgia. Phillies Fan. Political Junkie. Love SyFy. A proud supporter of President Obama. #ObamaBidenForever #ResistTrump #ImWithHer",,FALSE,3547,4588,213,472064,231,2009-02-22 14:22:51,FALSE,,,,,"http://abs.twimg.com/images/themes/theme12/bg.gif","http://pbs.twimg.com/profile_images/661253711/Green_Phanatic_normal.jpg"
"x356180517","x1196815373418582016",2019-11-19 15:39:55,"116deerfield","@crisis_homeless @Grandmasecrets @CHEF_BIGWILLY @DevinNunes I repeat Nunes is out of his mind and is sick with slavish devotion to his cult leader Donald J. (for jackass) Trump. If he thought the Bidens were up to no good he should have reported it thru proper channels. Trump is a Joke.","Twitter Web App",80,"x1196814523187023872","x1114220892886831104","crisis_homeless",FALSE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/nk8LkHpwUr","https://twitter.com/i/web/status/1196815373418582016",,,,,,,,,"x1114220892886831104 x1202797920 x2365942602 x54412900","crisis_homeless Grandmasecrets CHEF_BIGWILLY DevinNunes","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/116deerfield/status/1196815373418582016","M. Gottlieb *Impeachment's smellin' real good.....",,"Based on a true story...",,FALSE,671,265,18,70263,51543,2011-08-16 13:25:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/356180517/1451003451","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1196495251143307264/MjiKntJm_normal.jpg"
"x510681147","x1196815373666017288",2019-11-19 15:39:55,"JackSussek","Nunes gets things going by accusing the media of being ""puppets of the Democratic Party."" (Vindman raised concerns about Trump's conduct through government channels, not the media.) https://t.co/XrKGqo9iug","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x288277167","atrupar","en",,,,,,,,,,,,,,,,"x1196796402896195584","Nunes gets things going by accusing the media of being ""puppets of the Democratic Party."" (Vindman raised concerns about Trump's conduct through government channels, not the media.) https://t.co/XrKGqo9iug",2019-11-19 14:24:32,"Twitter Web Client",301,92,"x288277167","atrupar","Aaron Rupar",181404,999,65623,,"journalist @voxdotcom",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JackSussek/status/1196815373666017288","Jack Sussek","New York City","Author of Manhattan Affair, 3 martini man, book-a- holic, and one of the 8 million stories in the Naked City.","http://www.comedycentral.com",FALSE,5503,4717,72,121111,15922,2012-03-01 18:55:43,FALSE,,,,"https://pbs.twimg.com/profile_banners/510681147/1347980014","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1865325708/twitter_head_normal.jpg"
"x39646114","x1196815373686972417",2019-11-19 15:39:55,"M_4_Justice","The Republicans during these impeachment hearings look like such assholes. @DevinNunes Jim Jordan. The idea that trump was fighting corruption in Ukraine is like me fighting against the legalization of pot.","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x19877186 x54412900","chelseahandler DevinNunes","en",,,,,,,,,,,,,,,,"x1196814887512489984","The Republicans during these impeachment hearings look like such assholes. @DevinNunes Jim Jordan. The idea that trump was fighting corruption in Ukraine is like me fighting against the legalization of pot.",2019-11-19 15:37:59,"Twitter for iPhone",258,33,"x19877186","chelseahandler","Chelsea Handler",8250138,536,11079,"Los Angeles, CA","@Netflix documentary Hello Privilege, it’s me Chelsea OUT NOW. #1 NYT Best Seller - LIFE WILL BE THE DEATH OF ME🍊 | Stand-Up Comedy Tour👇🏼",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/M_4_Justice/status/1196815373686972417","Michael B. Justice",,"#RESIST",,FALSE,183,121,27,11025,929,2009-05-13 00:54:42,FALSE,,,,"https://pbs.twimg.com/profile_banners/39646114/1529959308","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1011348564189110273/yk0pUkmp_normal.jpg"
"x978982432413245441","x1196815373695422465",2019-11-19 15:39:55,"JiveBunnyMuzik","Its what primaries are for. @senatemajldr @SenateGOP https://t.co/K10JxO7PyX","Twitter for Android",,,,,TRUE,TRUE,0,0,0,0,,,"twitter.com/Lrihendry/stat…","https://t.co/K10JxO7PyX","https://twitter.com/Lrihendry/status/1196797516899074049",,,,,,,,,"x718152202078949376 x1249982359 x14344823","fyremedic1200 senatemajldr SenateGOP","en","x1196797516899074049","Dear Republicans, if you vote for impeachment with the evil, delusional, anti-American Democrats, there will be no fury like 75 Million pissed off Trump supporting Americans... 

We will vote your asses out of power with the Democrats! 

This is not a threat, it’s a PROMISE!",2019-11-19 14:28:58,"Twitter for iPhone",1445,667,"x129235890","Lrihendry","Lori Hendry",295201,7712,316604,"https://www.donaldjtrump.com/","Here to support my President•Proudly RTed by President Trump •Unapologetically American•Views are my own #AmericaFirst #TRUMP2020 #KAG🇺🇸 NO FF TRAINS",FALSE,"x1196814603801550849","Its what primaries are for. @senatemajldr @SenateGOP https://t.co/K10JxO7PyX",2019-11-19 15:36:51,"Twitter Web App",0,1,"x718152202078949376","fyremedic1200","DeplorableNotFredoFyremedic1200",10852,11937,67010,"North of Texas/Mexico Border","TarheelnTexas/Paramedic/USN Vet. Cyclist/Fully Functional Relic/Arnis fighter/Not really adult, just a kid who got bigger/NRA Life Member/Zombie Apocalypse yet?",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JiveBunnyMuzik/status/1196815373695422465","JiveBunny","Rural Usa","MAGA-CHRISTIAN-NATIONALIST-TRUMP!   
Musicologist.  English Rock, Punk & Acid Jazz Enthusiast, P90X3
Corporate life to Farm life
Chicago roots-fled to Michigan.",,FALSE,13089,13133,11,17535,8293,2018-03-28 13:09:35,FALSE,,,,"https://pbs.twimg.com/profile_banners/978982432413245441/1522246079","","http://pbs.twimg.com/profile_images/978995493845037057/qQcNG5NG_normal.jpg"
"x1176210793840500736","x1196815373808685056",2019-11-19 15:39:55,"joalcollider","Are you aware that Ukraine tried to warn the United States that Donald Trump's campaign chair Paul Manafort was a criminal?","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x18686907","davidfrum","en",,,,,,,,,,,,,,,,"x1196815153762840577","Are you aware that Ukraine tried to warn the United States that Donald Trump's campaign chair Paul Manafort was a criminal?",2019-11-19 15:39:03,"TweetDeck",126,29,"x18686907","davidfrum","David Frum",804272,832,66014,,"Read more at The Atlantic. Reach me via http://DavidFrum.com",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/joalcollider/status/1196815373808685056","Joal Collider",,"Live Tweeting from the Idiocracy.....",,FALSE,43,506,0,3420,2973,2019-09-23 19:05:22,FALSE,,,,"https://pbs.twimg.com/profile_banners/1176210793840500736/1571108416","","http://pbs.twimg.com/profile_images/1183940621578461184/yXvh3_nI_normal.jpg"
"x886277318137659393","x1196815373896683522",2019-11-19 15:39:55,"Alvinthe1st","100% false. I left a note wishing them good luck serving the American people and offering to be a resource. https://t.co/JMjk0HoExa","Twitter for iPhone",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1944772783","LizMarieAllen","en","x1196786685150978050","WH Press Sec Stephanie Grisham claims Obama aides left 'you will fail"" notes in offices for Trump aides: “We came into the WH, I’ll tell you something. Every office was filled with Obama books and we had notes left behind that said ‘you will fail,’ ‘you aren’t going to make it,’”",2019-11-19 13:45:55,"TweetDeck",1932,844,"x126722715","abbydphillip","Abby D. Phillip",216041,3194,19365,"Washington, DC","@CNN Political Correspondent, former @washingtonpost @abcnews @politico. Relapsing road warrior. Tips, kind notes: Abby.Phillip@cnn.com",TRUE,"x1196803816521437185","100% false. I left a note wishing them good luck serving the American people and offering to be a resource. https://t.co/JMjk0HoExa",2019-11-19 14:54:00,"Twitter for iPhone",1128,356,"x1944772783","LizMarieAllen","Liz Allen",13193,2100,1405,"Washington, DC","Former @WhiteHouse Comms for @BarackObama & @JoeBiden + @StateDept. Current @GloverParkGroup. World traveler. Buffalo native. Lover of bookstores & ice cream.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Alvinthe1st/status/1196815373896683522","AJ C","San Antonio, TX","DISABLED Vietnam Era VET USAF & USN voiceovers songwriter, screen-video LAW STUDENT 1st year liberal = You can think for yourself unlike those who depend on 🦊","http://www.myspace.com/2LD",FALSE,973,716,3,72202,96435,2017-07-15 17:32:33,FALSE,,,,"https://pbs.twimg.com/profile_banners/886277318137659393/1510176389","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/953652214836310023/nF0yecNP_normal.jpg"
"x1094037350290575360","x1196815374009782272",2019-11-19 15:39:55,"Joe_FoxNM","Rabobank: ""If Trump Gets Wind That China Is Ignoring Him, It Raises Risk Of A Shock Tariff Hike"" https://t.co/RJL541iOUT","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,"zerohedge.com/markets/raboba…","https://t.co/RJL541iOUT","https://www.zerohedge.com/markets/rabobank-if-trump-gets-wind-china-ignoring-him-it-raises-risk-higher-dec-15-tariffs",,,,,,,,,"x18856867","zerohedge","en",,,,,,,,,,,,,,,,"x1196797537749000197","Rabobank: ""If Trump Gets Wind That China Is Ignoring Him, It Raises Risk Of A Shock Tariff Hike"" https://t.co/RJL541iOUT",2019-11-19 14:29:03,"Zero Hedge Publisher II",54,29,"x18856867","zerohedge","zerohedge",647109,747,385120,,,FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Joe_FoxNM/status/1196815374009782272","joefox",,"Investor, farmer & yogi",,FALSE,48,41,0,13833,16964,2019-02-09 00:56:45,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1095103371629932544/v-XMOQfK_normal.jpg"
"x869921593685721090","x1196815373892562944",2019-11-19 15:39:55,"sox_MAGA","@POTUS @GenFlynn @qanon @SidneyPowell1 BOOM! President Trump Drops Bomb on Deep State – Promotes Flynn Attorney Sidney Powell’s Shocking Discoveries in General Flynn Case! #DropFlynnCase 
👉Clapper told a reporter to “take a kill shot at Flynn.🐍
https://t.co/YuPsthgeXJ
#SaturdayThoughts","Twitter for iPad",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x957234158111215616 x822215679726100480 x240454812 x61393187 x586707638","QBlueSkyQ POTUS GenFlynn qanon SidneyPowell1","en",,,,,,,,,,,,,,,,"x1188135500751785984","@POTUS @GenFlynn @qanon @SidneyPowell1 BOOM! President Trump Drops Bomb on Deep State – Promotes Flynn Attorney Sidney Powell’s Shocking Discoveries in General Flynn Case! #DropFlynnCase 
👉Clapper told a reporter to “take a kill shot at Flynn.🐍
https://t.co/YuPsthgeXJ
#SaturdayThoughts",2019-10-26 16:49:12,"Twitter Web App",678,447,"x957234158111215616","QBlueSkyQ","BlueSky⭐️⭐️⭐️",40805,21389,23819,,"Researcher IT Consultant-Exposing #CrimesAgainstHumanity #EndTrafficking
Study-Babylon/RomanEmpire/Bloodlines
FB @GenFlynn⭐️⭐️⭐️ #DigitalSoldier #FlynnFighters",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sox_MAGA/status/1196815373892562944","SOX","USA","#MAGA4Justice. End Corruption in Govt., Support Pres. Trump, 2nd Amendment, OATHKEEPER",,FALSE,7573,8279,12,225360,73688,2017-05-31 14:20:45,FALSE,,,,"https://pbs.twimg.com/profile_banners/869921593685721090/1541681382","","http://pbs.twimg.com/profile_images/1106341426508546049/O-nPzv1A_normal.jpg"
"x999324430655524864","x1196815374160945153",2019-11-19 15:39:55,"hymans568","I spoke on the phone with US President Donald Trump and told him that he had corrected a historic injustice

Somebody needed to say a simple truth, and President Trump did this, just as he did with the recognition of the Golan Heights and the moving of the US embassy to Jerusalem","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x17061263","netanyahu","en",,,,,,,,,,,,,,,,"x1196560363875160070","I spoke on the phone with US President Donald Trump and told him that he had corrected a historic injustice

Somebody needed to say a simple truth, and President Trump did this, just as he did with the recognition of the Golan Heights and the moving of the US embassy to Jerusalem",2019-11-18 22:46:36,"Twitter Web App",5547,1308,"x17061263","netanyahu","Benjamin Netanyahu",1703430,35,5540,"Israel","ראש ממשלת ישראל ויו''ר הליכוד • Prime Minister of Israel, Chairman of the Likud Party",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/hymans568/status/1196815374160945153","Symple Hyman",,"A writer, a poet and reader",,FALSE,9,31,0,693,213,2018-05-23 16:21:25,FALSE,,,,,"","http://pbs.twimg.com/profile_images/999331043361546240/9BJH8sqF_normal.jpg"
"x836448977335762944","x1196815374412648448",2019-11-19 15:39:55,"aahaake","This is an outrageous lie. I know. I handed over the nuclear office at the NSC. Shameless and disgusting. @PressSec should be fired. https://t.co/6sXIqMnmJY","Twitter Web App",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x541858751 x818927131883356161","JBWolfsthal PressSec","en","x1196786685150978050","WH Press Sec Stephanie Grisham claims Obama aides left 'you will fail"" notes in offices for Trump aides: “We came into the WH, I’ll tell you something. Every office was filled with Obama books and we had notes left behind that said ‘you will fail,’ ‘you aren’t going to make it,’”",2019-11-19 13:45:55,"TweetDeck",1932,845,"x126722715","abbydphillip","Abby D. Phillip",216041,3194,19365,"Washington, DC","@CNN Political Correspondent, former @washingtonpost @abcnews @politico. Relapsing road warrior. Tips, kind notes: Abby.Phillip@cnn.com",TRUE,"x1196790444090429440","This is an outrageous lie. I know. I handed over the nuclear office at the NSC. Shameless and disgusting. @PressSec should be fired. https://t.co/6sXIqMnmJY",2019-11-19 14:00:51,"Twitter Web App",10109,3121,"x541858751","JBWolfsthal","Jon B. Wolfsthal - aka a Globalist",19875,1935,15518,"Arlington, VA","I know a lot about nuclear weapons. 

Senior Advisor, Global Zero. 

↙️↙️↙️

Former Senior Director, Nat’l Security Council. 

I won’t appear on #Manels",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/aahaake/status/1196815374412648448","audrey haake","San Antonio, TX","Retired Trial lawyer, San Antonio native, Spurs fan.",,FALSE,72,106,0,13426,23600,2017-02-28 05:32:31,FALSE,,,,,"","http://pbs.twimg.com/profile_images/836579078060769281/h8qIN47f_normal.jpg"
"x1007743077140910081","x1196815374404243456",2019-11-19 15:39:55,"LIFE21007456","@JackPosobiec Once upon a time Alice and the Wizard of Oz were skipping along the yellow brick road to testify against Trump.

Unfortunately the big bad wolf and the 3 piglets appeared. They cried that unicorns 🦄 and gold💰 at the end of rainbows are real.

That sums up this hearing..........","Twitter for Android",126,"x1196813055809728517","x592730371","JackPosobiec",FALSE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/xvsatJD5DX","https://twitter.com/i/web/status/1196815374404243456",,,,,,,,,"x592730371","JackPosobiec","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LIFE21007456/status/1196815374404243456","LIFE","NEBULAR CONSTELLATION ","Realist",,FALSE,388,1068,3,5496,398,2018-06-15 21:54:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/1007743077140910081/1529123403","","http://pbs.twimg.com/profile_images/1007842721686589445/8GwGRlBr_normal.jpg"
"x2175193729","x1196815374639124481",2019-11-19 15:39:55,"KincaidShawn","Deflecting information about Biden doesn't make anything Trump did ok so  #DevinNunesIsAnIdiot","Twitter Web App",,,,,FALSE,FALSE,0,0,0,0,"DevinNunesIsAnIdiot",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KincaidShawn/status/1196815374639124481","skincaid","Tennessee","Retired art teacher, Tennessean, artist, Gigi, animal rescuer, tractor driver, Reiki Master and Never Trump!",,FALSE,78,417,0,995,4116,2013-11-05 02:38:15,FALSE,,,,"https://pbs.twimg.com/profile_banners/2175193729/1562202234","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1182146910796369920/XAfrv1Gl_normal.jpg"
"x22708035","x1196815374487977987",2019-11-19 15:39:55,"kristenarland","Evil. This is on Trump and his complicit @GOP. Shame on our nation. https://t.co/JE2QBu9vFt","Twitter for iPhone",,,,,TRUE,TRUE,0,0,0,0,,,"twitter.com/raicestexas/st…","https://t.co/JE2QBu9vFt","https://twitter.com/raicestexas/status/1196526465740750849",,,,,,,,,"x97082147 x11134252","SophiaBush GOP","en","x1196526465740750849","The U.S. has broken a record.

We now have over 100,000 children in immigrant-related custody, per a United Nations study.

We're literally the top country in the world for locking up children.

https://t.co/rH96JpF0PE",2019-11-18 20:31:54,"Twitter Web App",5016,5814,"x51547100","RAICESTEXAS","RAICES",172356,2786,12097,"San Antonio, TX","The largest immigration legal services non-profit in Texas, focusing on under-served immigrant children, families & refugees.",TRUE,"x1196813805646254080","Evil. This is on Trump and his complicit @GOP. Shame on our nation. https://t.co/JE2QBu9vFt",2019-11-19 15:33:41,"Twitter for iPhone",46,14,"x97082147","SophiaBush","Sophia Bush",1321248,1844,47974,"Asking questions","Actress. Activist. Host of the “Work In Progress” @workinprogress_ podcast. And lover of good conversations, good humans, and duh, puppies.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kristenarland/status/1196815374487977987","Kristen Arland","Chicago burbs",,"https://www.etsy.com/shop/keepsakesbykris",FALSE,120,102,0,11956,14938,2009-03-04 00:42:33,FALSE,,,,,"http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/87143605/me1_normal.jpg"
"x108676440","x1196815374680915968",2019-11-19 15:39:55,"jrevans1963","Vindman says ""it's not entirely accurate"" to say Trump discussed Zelensky's efforts to ""root out corruption"" in their 1st call, as was indicated in the official White House readout. He explains: ""readouts are used as messaging tools too."" (WH blamed Vindman for the discrepancy)","Talon Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x276445663","vmsalama","en",,,,,,,,,,,,,,,,"x1196811224543051778","Vindman says ""it's not entirely accurate"" to say Trump discussed Zelensky's efforts to ""root out corruption"" in their 1st call, as was indicated in the official White House readout. He explains: ""readouts are used as messaging tools too."" (WH blamed Vindman for the discrepancy)",2019-11-19 15:23:26,"Twitter Web App",19,12,"x276445663","vmsalama","Vivian Salama",23838,2790,14325,"Washington, DC.","White House reporter for @WSJ. Formerly AP Baghdad bureau chief. Previous posts include Iraq, UAE, Egypt, Pakistan, IsPal, NYC & RI.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jrevans1963/status/1196815374680915968","Jonathan Evans","Oregon","Living in the present each day...realize the present moment is all that you will ever have",,FALSE,338,441,19,107184,34713,2010-01-26 18:17:19,FALSE,,,,"https://pbs.twimg.com/profile_banners/108676440/1353539109","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/462309304221974528/WHXK28Ra_normal.jpeg"
"x1182256921946013697","x1196815374802661381",2019-11-19 15:39:55,"Fight2dieV","Perhaps he wants to show that their knowledge of certain topics at the time of the July 25 Trump-Zelensky call was somewhat limited.
https://t.co/fFCE4sDZJo","Twitter for iPad",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x47739450","ByronYork","en","x1196814484683268101","Nunes just granted he does not expect answers to these questions from Williams or Vindman. He said he simply wants to get Biden, Ukraine conspiracy theory, Burisma etc into the record.",2019-11-19 15:36:23,"Twitter for iPhone",630,231,"x22129280","jimsciutto","Jim Sciutto",330324,807,29032,"Washington, DC & New York, NY","Co-Anchor CNN Newsroom & CNN Chief National Security Correspondent. Author, “The Shadow War” May 14: https://www.harpercollins.com/9780062853646/the-shadow-war",TRUE,"x1196815261879488512","Perhaps he wants to show that their knowledge of certain topics at the time of the July 25 Trump-Zelensky call was somewhat limited.
https://t.co/fFCE4sDZJo",2019-11-19 15:39:28,"Hootsuite Inc.",3,3,"x47739450","ByronYork","Byron York",370155,1325,44087,"Washington, D.C.","Chief political correspondent, Washington Examiner, Fox News contributor, author of The Vast Left Wing Conspiracy",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Fight2dieV/status/1196815374802661381","Fight2Die_VET","Texas, USA","Retired Military, 💯% DISABLED VETERAN, #HONOR #INTEGRITY #WWG1WGA #QANON *disclaimer: ADULT LANGUAGE USED! 😉 #MAGA",,FALSE,2432,3024,1,7531,3795,2019-10-10 11:30:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/1182256921946013697/1570713439","","http://pbs.twimg.com/profile_images/1182257308161728512/0RUPGxnM_normal.jpg"
